period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0261,0.0257,0.5919,0.0356,0.556,-0.2487
Weekly,0.0261,0.0257,0.5631,0.0602,0.6154,-0.2191
Biweekly,0.041,0.0402,0.5631,0.0746,0.5385,-0.2148
Monthly,0.0136,0.0135,0.4118,0.1526,0.5833,-0.157
