period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0005,-0.0005,0.2672,0.011,0.54,-0.1087
Weekly,-0.0005,-0.0005,0.2625,0.0199,0.5192,-0.0949
Biweekly,0.0006,0.0006,0.2625,0.0473,0.6154,-0.0895
Monthly,-0.0107,-0.0108,0.2632,0.0666,0.6667,-0.0784
