period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0258,-0.0262,0.0817,0.0142,0.492,-0.1693
Weekly,-0.0258,-0.0262,0.0492,0.04,0.4615,-0.1566
Biweekly,-0.0712,-0.0739,0.0492,0.0565,0.5385,-0.154
Monthly,-0.0345,-0.0351,0.029,0.0827,0.5,-0.1348
