period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0058,0.0058,1.2551,0.0498,0.5863,-0.14
Weekly,0.0058,0.0058,1.1927,0.0222,0.6538,-0.1136
Biweekly,0.0497,0.0485,1.1927,0.1749,0.6923,-0.092
Monthly,0.0374,0.0367,1.0146,0.2163,0.8333,-0.0812
