period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.013,-0.0131,0.7333,0.0207,0.584,-0.1271
Weekly,0.0128,0.0127,0.867,0.014,0.6538,-0.0984
Biweekly,0.0252,0.0249,0.867,0.0548,0.7308,-0.0952
Monthly,0.0154,0.0153,0.5955,0.1266,0.75,-0.0897
