period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0059,0.0059,-0.3175,0.0188,0.468,-0.4021
Weekly,0.0223,0.0221,-0.2724,0.0591,0.4808,-0.4
Biweekly,-0.077,-0.0802,-0.2724,0.0978,0.3846,-0.3866
Monthly,-0.0095,-0.0096,-0.3245,0.0531,0.4167,-0.3618
