period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0041,0.0041,0.0183,0.0107,0.51,-0.1643
Weekly,0.0041,0.0041,-0.049,0.0174,0.5192,-0.1314
Biweekly,0.033,0.0325,-0.049,0.0296,0.4615,-0.1171
Monthly,0.0048,0.0048,-0.0736,0.018,0.4167,-0.1026
