period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0054,-0.0054,0.3193,0.0133,0.51,-0.1603
Weekly,-0.0054,-0.0054,0.2456,0.0356,0.5192,-0.1599
Biweekly,0.0228,0.0226,0.2456,0.0359,0.5769,-0.1599
Monthly,0.0096,0.0096,0.1749,0.101,0.5833,-0.1146
