period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0042,-0.0042,-0.41,0.0228,0.5502,-0.4845
Weekly,-0.0042,-0.0042,-0.4032,0.0174,0.5385,-0.477
Biweekly,-0.0502,-0.0515,-0.4032,0.055,0.4615,-0.4691
Monthly,-0.0726,-0.0754,-0.3682,0.1048,0.4167,-0.4675
