period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0002,-0.0002,0.7473,0.0397,0.52,-0.2957
Weekly,0.014,0.0139,0.7473,0.0806,0.5962,-0.2682
Biweekly,0.2228,0.2011,0.7473,0.1184,0.5769,-0.2682
Monthly,-0.0002,-0.0002,0.572,0.2435,0.5,-0.2097
