period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0011,0.0011,0.0035,0.0106,0.476,-0.1935
Weekly,0.0011,0.0011,0.0103,0.0049,0.5192,-0.1762
Biweekly,0.0031,0.0031,0.0103,0.018,0.5,-0.1557
Monthly,-0.0003,-0.0003,-0.0209,0.0392,0.4167,-0.1265
