period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0171,-0.0173,0.2245,0.039,0.5556,-0.2712
Weekly,0.0427,0.0418,0.2283,0.0303,0.6364,-0.1789
Biweekly,0.0831,0.0798,0.2283,0.0888,0.5455,-0.0537
Monthly,0.01,0.0099,0.2283,0.1807,0.6667,-0.0898
