period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0005,0.0005,0.5627,0.015,0.5582,-0.1415
Weekly,0.0005,0.0005,0.4384,0.0115,0.5769,-0.1247
Biweekly,0.0116,0.0115,0.4384,0.0422,0.6923,-0.1247
Monthly,-0.0106,-0.0107,0.408,0.1003,0.75,-0.1002
