period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0222,0.0219,0.3247,0.0304,0.524,-0.3349
Weekly,-0.0175,-0.0176,0.3247,0.0701,0.5769,-0.3085
Biweekly,-0.0923,-0.0968,0.3247,0.1011,0.5385,-0.304
Monthly,0.0222,0.0219,0.1846,0.1288,0.5833,-0.234
