period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0044,-0.0044,-0.1248,0.0308,0.496,-0.2572
Weekly,-0.0044,-0.0044,-0.1197,0.0536,0.4038,-0.2505
Biweekly,-0.0178,-0.0179,-0.1197,0.0255,0.3462,-0.2331
Monthly,0.0011,0.0011,-0.1279,0.0505,0.5,-0.2373
