period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0153,-0.0154,0.1344,0.0122,0.552,-0.1046
Weekly,-0.0153,-0.0154,0.1044,0.025,0.5192,-0.1046
Biweekly,-0.0299,-0.0303,0.1044,0.0475,0.6154,-0.0711
Monthly,-0.0246,-0.0249,0.0823,0.0354,0.4167,-0.0506
