period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0012,-0.0012,0.2205,0.0144,0.5703,-0.1257
Weekly,-0.0012,-0.0012,0.168,0.0203,0.5385,-0.1218
Biweekly,0.0221,0.0218,0.168,0.0482,0.5385,-0.1041
Monthly,0.0008,0.0008,0.1488,0.023,0.5,-0.092
