period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.037,0.0363,0.0147,0.0174,0.5,-0.3524
Weekly,0.0287,0.0283,0.0913,0.0187,0.4808,-0.3094
Biweekly,0.0138,0.0137,0.0913,0.0389,0.5,-0.2942
Monthly,0.0306,0.0302,-0.104,0.0989,0.5833,-0.2948
