period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0009,-0.0009,1.2599,0.0328,0.532,-0.2245
Weekly,0.0643,0.0623,1.3607,0.0328,0.5769,-0.1884
Biweekly,0.0485,0.0474,1.3607,0.0928,0.7692,-0.168
Monthly,0.023,0.0227,0.9002,0.1239,0.6667,-0.0966
