period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0078,-0.0078,0.0344,0.0102,0.52,-0.1248
Weekly,-0.0078,-0.0078,0.0521,0.0176,0.5385,-0.0705
Biweekly,0.0052,0.0052,0.0521,0.0267,0.5,-0.0597
Monthly,-0.0167,-0.0168,0.0751,0.0375,0.5,-0.0511
