period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0031,-0.0031,0.2906,0.0114,0.544,-0.0881
Weekly,-0.0031,-0.0031,0.2896,0.0271,0.5385,-0.0861
Biweekly,0.0127,0.0126,0.2896,0.039,0.6923,-0.0656
Monthly,-0.0078,-0.0078,0.2375,0.0574,0.5833,-0.0747
