period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0088,-0.0089,-0.0675,0.0284,0.5301,-0.4797
Weekly,-0.0088,-0.0089,-0.1408,0.0555,0.5192,-0.4595
Biweekly,0.0578,0.0562,-0.1408,0.0984,0.5385,-0.4489
Monthly,0.0328,0.0322,-0.1961,0.0834,0.5,-0.448
