period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0041,-0.0041,0.0954,0.0046,0.5759,-0.0256
Weekly,0.0132,0.0131,0.1025,0.0029,0.6923,-0.0193
Biweekly,0.0208,0.0206,0.1025,0.015,0.7692,-0.0133
Monthly,0.0363,0.0356,0.1034,0.0197,0.75,-0.0084
