period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0077,0.0076,0.5321,0.0177,0.572,-0.1199
Weekly,0.0343,0.0337,0.6988,0.0344,0.5962,-0.0956
Biweekly,-0.0098,-0.0099,0.6988,0.0405,0.7692,-0.0646
Monthly,0.0172,0.017,0.5819,0.0589,0.8333,-0.048
