period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0286,-0.029,-0.4868,0.0252,0.452,-0.6167
Weekly,0.0357,0.0351,-0.4868,0.085,0.4038,-0.5963
Biweekly,-0.0006,-0.0006,-0.4868,0.0846,0.3462,-0.5847
Monthly,-0.0286,-0.029,-0.5248,0.078,0.1667,-0.5457
