period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0064,-0.0064,-0.1709,0.0181,0.496,-0.3949
Weekly,0.0052,0.0052,-0.1709,0.0281,0.5192,-0.3752
Biweekly,0.0155,0.0153,-0.1709,0.0519,0.4231,-0.3531
Monthly,-0.0064,-0.0064,-0.2357,0.0734,0.1667,-0.3133
