period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.018,0.0179,0.106,0.0197,0.51,-0.2184
Weekly,0.018,0.0179,0.0889,0.0362,0.5,-0.2184
Biweekly,0.0212,0.021,0.0889,0.0548,0.5769,-0.1986
Monthly,-0.0046,-0.0046,0.0676,0.0897,0.4167,-0.1193
