period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0161,-0.0162,2.3738,0.0395,0.596,-0.2001
Weekly,0.0333,0.0327,2.7238,0.0685,0.7115,-0.1852
Biweekly,-0.0434,-0.0444,2.7238,0.1425,0.6923,-0.1852
Monthly,0.0224,0.0221,2.0702,0.1977,0.75,-0.0854
