period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.006,0.006,0.0719,0.0134,0.556,-0.1157
Weekly,0.0157,0.0156,0.0719,0.0214,0.5385,-0.0895
Biweekly,0.0066,0.0065,0.0719,0.028,0.5769,-0.0895
Monthly,0.006,0.006,0.0402,0.0692,0.5,-0.0776
