period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0099,-0.0099,-0.3941,0.0339,0.532,-0.6257
Weekly,0.0953,0.091,-0.3941,0.0704,0.5577,-0.5951
Biweekly,0.2935,0.2574,-0.3941,0.1476,0.4615,-0.5951
Monthly,-0.0099,-0.0099,-0.3683,0.2844,0.4167,-0.5525
