period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0586,-0.0604,0.2178,0.0151,0.556,-0.0725
Weekly,-0.0586,-0.0604,0.1925,0.0342,0.5385,-0.0643
Biweekly,-0.0491,-0.0504,0.1925,0.0463,0.6154,-0.0542
Monthly,-0.0662,-0.0685,0.1798,0.0581,0.5833,-0.0662
