period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.004,0.004,-0.0716,0.0105,0.49,-0.2165
Weekly,0.004,0.004,-0.0878,0.0291,0.5769,-0.2135
Biweekly,0.0357,0.0351,-0.0878,0.0424,0.4615,-0.1783
Monthly,0.0296,0.0292,-0.1406,0.0608,0.5,-0.1683
