period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.014,0.0139,0.4781,0.0371,0.488,-0.3545
Weekly,0.014,0.0139,0.4594,0.0781,0.6154,-0.3176
Biweekly,0.0883,0.0846,0.4594,0.0986,0.5,-0.3032
Monthly,0.0193,0.0191,0.4707,0.2148,0.5833,-0.2127
