period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0071,-0.0072,0.0843,0.0124,0.52,-0.2545
Weekly,-0.0054,-0.0054,0.0843,0.0141,0.5962,-0.2412
Biweekly,-0.0137,-0.0138,0.0843,0.015,0.4615,-0.2369
Monthly,-0.0071,-0.0072,0.0609,0.1241,0.5833,-0.2158
