period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0025,-0.0025,0.1928,0.0102,0.5863,-0.1013
Weekly,-0.0025,-0.0025,0.1756,0.0324,0.5962,-0.0927
Biweekly,0.0221,0.0219,0.1756,0.0231,0.6154,-0.092
Monthly,0.0099,0.0099,0.114,0.0482,0.5,-0.0798
