period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0078,-0.0079,1.6477,0.0406,0.528,-0.2636
Weekly,-0.0078,-0.0079,1.7511,0.0854,0.5577,-0.2047
Biweekly,-0.004,-0.004,1.7511,0.1675,0.6154,-0.2047
Monthly,-0.009,-0.0091,1.7264,0.3095,0.5833,-0.2177
