period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0108,-0.0109,-0.0146,0.0183,0.492,-0.2746
Weekly,-0.0276,-0.028,-0.0146,0.049,0.4615,-0.2714
Biweekly,-0.0546,-0.0562,-0.0146,0.0783,0.4231,-0.262
Monthly,-0.0108,-0.0109,-0.0884,0.0638,0.3333,-0.2341
