period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.003,0.003,0.0951,0.0221,0.48,-0.2604
Weekly,0.0241,0.0238,0.1273,0.0393,0.4615,-0.2459
Biweekly,0.0427,0.0418,0.1273,0.0643,0.6154,-0.2254
Monthly,0.0047,0.0047,0.0217,0.0435,0.5,-0.2356
