period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0199,0.0197,-0.351,0.032,0.488,-0.5624
Weekly,0.0199,0.0197,-0.3725,0.0548,0.5769,-0.5505
Biweekly,0.0279,0.0275,-0.3725,0.1202,0.4615,-0.5468
Monthly,0.0476,0.0465,-0.4555,0.1157,0.4167,-0.5027
