period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0193,0.0191,1.1705,0.0272,0.552,-0.1419
Weekly,0.0193,0.0191,1.1071,0.054,0.5962,-0.1227
Biweekly,0.0669,0.0648,1.1071,0.0744,0.6923,-0.1003
Monthly,-0.0038,-0.0038,0.9915,0.0986,0.75,-0.079
