period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0048,0.0048,-0.2038,0.0132,0.492,-0.2518
Weekly,-0.0108,-0.0108,-0.1578,0.0057,0.5192,-0.2366
Biweekly,-0.0246,-0.0249,-0.1578,0.0214,0.4231,-0.2366
Monthly,0.0019,0.0019,-0.2022,0.0923,0.5833,-0.2345
