period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0311,-0.0316,0.2994,0.0155,0.5663,-0.1395
Weekly,-0.0311,-0.0316,0.2478,0.0364,0.5769,-0.1315
Biweekly,-0.0039,-0.0039,0.2478,0.0608,0.5769,-0.1315
Monthly,-0.0099,-0.01,0.2067,0.1284,0.5833,-0.1315
