period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0138,0.0137,0.1301,0.0168,0.568,-0.1644
Weekly,0.0487,0.0475,0.1985,0.0457,0.5577,-0.1558
Biweekly,0.0281,0.0277,0.1985,0.0498,0.6538,-0.1389
Monthly,0.0233,0.023,0.132,0.0773,0.5833,-0.1011
