period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0014,-0.0014,-0.0097,0.0034,0.4808,-0.07
Weekly,-0.0001,-0.0001,-0.0086,0.0044,0.4038,-0.0643
Biweekly,0.0015,0.0015,-0.0086,0.0099,0.4615,-0.0534
Monthly,-0.0014,-0.0014,-0.0097,0.0149,0.3846,-0.0575
