period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0018,-0.0018,0.0514,0.0065,0.4922,-0.0622
Weekly,0.0092,0.0091,0.0594,0.0109,0.5577,-0.0583
Biweekly,-0.0049,-0.0049,0.0594,0.0201,0.5,-0.0496
Monthly,-0.0046,-0.0046,0.0233,0.0237,0.6667,-0.0484
