period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0074,0.0073,0.767,0.0273,0.5462,-0.3277
Weekly,0.0074,0.0073,0.7734,0.0135,0.5577,-0.3011
Biweekly,0.0058,0.0057,0.7734,0.0543,0.6538,-0.3011
Monthly,0.001,0.001,0.7094,0.2156,0.5833,-0.2996
