period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0007,-0.0007,0.8957,0.0213,0.556,-0.1523
Weekly,0.0505,0.0493,1.0168,0.031,0.6154,-0.1265
Biweekly,0.0303,0.0298,1.0168,0.0572,0.7692,-0.1007
Monthly,0.0217,0.0214,0.9055,0.0871,0.9167,-0.0785
