period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0014,0.0014,0.8198,0.0239,0.5382,-0.2021
Weekly,0.0014,0.0014,0.6017,0.0451,0.6346,-0.1726
Biweekly,0.0604,0.0587,0.6017,0.057,0.7308,-0.1235
Monthly,0.0186,0.0184,0.6313,0.0448,0.6667,-0.1386
