period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0146,-0.0148,0.1212,0.0162,0.564,-0.2205
Weekly,0.018,0.0178,0.1212,0.0296,0.5577,-0.2099
Biweekly,0.0192,0.019,0.1212,0.0596,0.5769,-0.2003
Monthly,-0.0146,-0.0148,0.1276,0.0954,0.5833,-0.1199
