period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0058,0.0058,0.7268,0.0382,0.568,-0.4121
Weekly,0.0393,0.0385,0.9309,0.0683,0.5577,-0.4057
Biweekly,0.116,0.1098,0.9309,0.1227,0.6154,-0.4057
Monthly,-0.0015,-0.0015,0.2847,0.0698,0.5,-0.2562
