period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0284,-0.0288,2.0304,0.0364,0.5743,-0.2005
Weekly,-0.0284,-0.0288,2.1069,0.0807,0.6154,-0.1892
Biweekly,-0.0358,-0.0364,2.1069,0.1103,0.6538,-0.119
Monthly,-0.0362,-0.0369,2.0071,0.1058,0.75,-0.04
