period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0229,-0.0232,0.3243,0.0201,0.456,-0.1407
Weekly,-0.086,-0.0899,0.3243,0.066,0.5769,-0.1339
Biweekly,-0.0806,-0.084,0.3243,0.0829,0.6154,-0.1339
Monthly,-0.0229,-0.0232,0.2642,0.0535,0.75,-0.084
