period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0129,0.0128,0.588,0.0374,0.5261,-0.293
Weekly,0.0129,0.0128,0.479,0.0268,0.5962,-0.2909
Biweekly,0.0736,0.071,0.479,0.1368,0.5,-0.2449
Monthly,0.0035,0.0035,0.4226,0.1016,0.5833,-0.1916
