period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0393,-0.0401,-0.0323,0.0268,0.52,-0.3973
Weekly,-0.0393,-0.0401,-0.055,0.069,0.5385,-0.3881
Biweekly,-0.0935,-0.0982,-0.055,0.0793,0.5385,-0.3609
Monthly,-0.0235,-0.0237,-0.0501,0.1114,0.6667,-0.3386
