period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0083,-0.0083,3.1385,0.0454,0.564,-0.2035
Weekly,0.0474,0.0463,3.5221,0.0186,0.75,-0.1595
Biweekly,0.0646,0.0626,3.5221,0.1155,0.7692,-0.1595
Monthly,0.0444,0.0434,3.1875,0.1837,0.9167,-0.0736
