period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0204,0.0202,0.2355,0.0239,0.512,-0.2784
Weekly,0.0689,0.0666,0.2889,0.0465,0.4808,-0.2481
Biweekly,0.0464,0.0453,0.2889,0.0943,0.5769,-0.2068
Monthly,0.0212,0.021,0.1759,0.0712,0.5833,-0.2105
