period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0028,-0.0028,0.1978,0.0181,0.456,-0.1702
Weekly,-0.0028,-0.0028,0.1864,0.026,0.6154,-0.1645
Biweekly,0.0468,0.0458,0.1864,0.0373,0.6923,-0.1323
Monthly,-0.0162,-0.0163,0.1988,0.104,0.5833,-0.0951
