period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0096,0.0096,-0.0023,0.0183,0.4498,-0.2438
Weekly,0.0096,0.0096,-0.0181,0.0255,0.4808,-0.2244
Biweekly,0.0032,0.0032,-0.0181,0.0613,0.5385,-0.2157
Monthly,-0.0113,-0.0113,0.0034,0.1064,0.5833,-0.1791
