period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0021,-0.0021,-0.0876,0.0187,0.504,-0.3391
Weekly,-0.0021,-0.0021,-0.0611,0.0368,0.5192,-0.3159
Biweekly,0.0787,0.0758,-0.0611,0.0557,0.5385,-0.2987
Monthly,-0.012,-0.0121,-0.0104,0.1733,0.5,-0.2722
