period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0017,-0.0017,0.4275,0.0272,0.48,-0.247
Weekly,-0.0017,-0.0017,0.4135,0.0629,0.6154,-0.2217
Biweekly,-0.0188,-0.019,0.4135,0.0906,0.6538,-0.2217
Monthly,0.0087,0.0087,0.4284,0.0927,0.6667,-0.1792
