period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0251,0.0248,0.1317,0.0306,0.52,-0.2885
Weekly,0.0251,0.0248,0.143,0.0689,0.4423,-0.2884
Biweekly,0.0499,0.0487,0.143,0.1378,0.4615,-0.2558
Monthly,0.0604,0.0587,0.2175,0.1097,0.5833,-0.2378
