period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0399,-0.0407,0.2913,0.0211,0.536,-0.1469
Weekly,-0.0399,-0.0407,0.2571,0.0551,0.5577,-0.1318
Biweekly,0.0339,0.0333,0.2571,0.0451,0.6538,-0.1131
Monthly,-0.0523,-0.0537,0.2296,0.113,0.6667,-0.1122
