period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0094,-0.0095,0.0847,0.011,0.5341,-0.1273
Weekly,-0.0094,-0.0095,0.0186,0.0312,0.4808,-0.1061
Biweekly,0.0042,0.0042,0.0186,0.0179,0.5,-0.0986
Monthly,0.0012,0.0012,0.0467,0.042,0.6667,-0.0957
