period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0048,0.0047,0.2406,0.0017,0.51,-0.1109
Weekly,0.0048,0.0047,0.3139,0.0022,0.6154,-0.0665
Biweekly,0.0045,0.0045,0.3139,0.0045,0.6538,-0.0645
Monthly,0.0056,0.0055,0.306,0.0013,0.9167,-0.0064
